temperature,humidity,rainfall,wind_speed,soil_ph,nitrogen,organic_carbon,clay,sand,silt,cec,season,label
32.36,38.46,43.29,8.88,6.48,89.05,16.57,17.13,64.17,18.7,10.92,Whole Year,Water Melon
21.93,59.6,95.81,8.76,6.31,36.25,16.03,21.83,46.62,31.55,15.44,Rabi,Beans
28.42,74.67,210.56,10.32,6.82,86.14,22.22,30.84,36.2,32.96,27.18,Whole Year,Banana
26.94,75.51,184.08,9.0,6.81,91.37,25.0,29.75,37.87,32.38,27.45,Whole Year,Banana
34.49,41.7,43.4,10.35,6.66,58.7,11.04,18.81,61.86,19.33,15.04,Whole Year,Karbuja(Musk Melon)
31.87,53.04,60.52,11.78,6.6,57.45,8.27,13.18,65.71,21.11,17.37,Whole Year,Karbuja(Musk Melon)
24.28,58.13,106.87,7.77,6.81,80.39,19.55,29.48,44.29,26.23,15.59,Whole Year,Orange
30.77,72.66,149.22,10.48,6.95,72.37,17.57,31.72,42.4,25.88,20.18,Whole Year,Papaya
26.57,71.05,178.05,10.23,6.81,98.61,25.0,28.37,36.71,34.92,17.26,Kharif,Rice
32.74,80.27,134.02,9.59,6.77,80.47,25.0,31.39,43.56,25.05,22.86,Whole Year,Papaya
30.14,85.26,205.91,8.31,6.5,86.18,19.25,30.14,34.8,35.06,23.15,Kharif,Rice
25.25,57.66,46.38,10.16,6.59,50.1,17.2,29.67,47.08,23.25,19.65,Whole Year,Grapes
26.63,61.86,78.51,8.09,7.17,72.99,24.38,34.65,40.59,24.76,22.74,Whole Year,Pomegranate
28.16,57.51,65.07,9.13,7.02,80.01,25.0,29.35,42.2,28.45,20.03,Whole Year,Pomegranate
29.97,50.74,52.02,11.26,6.55,73.55,14.86,13.49,63.95,22.56,15.94,Whole Year,Water Melon
30.56,69.72,131.37,9.12,6.93,77.26,16.0,26.22,46.9,26.88,16.13,Whole Year,Papaya
27.3,75.59,159.16,9.84,6.58,85.35,23.41,30.29,35.13,34.58,24.33,Whole Year,Banana
30.44,40.42,31.08,11.19,6.67,71.05,11.74,16.51,62.13,21.36,15.51,Whole Year,Karbuja(Musk Melon)
25.69,53.11,115.39,8.83,6.43,75.64,18.89,28.42,44.31,27.27,22.77,Whole Year,Mango
30.81,59.18,74.5,9.33,6.99,29.08,13.64,29.06,43.46,27.48,14.56,Kharif,Black Gram Dal(Urd Dal)
24.94,58.1,64.98,8.94,6.85,75.46,23.63,30.71,39.22,30.07,23.55,Whole Year,Pomegranate
24.4,65.34,103.79,10.75,6.6,72.74,23.47,27.81,45.72,26.47,16.79,Whole Year,Orange
28.32,55.93,102.84,7.38,6.45,77.63,18.53,30.46,43.3,26.24,24.55,Whole Year,Mango
27.54,55.74,90.53,8.15,6.43,70.16,20.6,25.78,46.65,27.57,21.13,Whole Year,Mango
27.51,60.02,89.23,10.54,6.96,68.77,25.0,31.26,40.33,28.41,22.22,Whole Year,Pomegranate
33.5,55.47,46.42,9.13,6.36,65.57,14.65,21.54,57.28,21.18,15.45,Whole Year,Karbuja(Musk Melon)
26.52,80.43,170.12,8.32,6.94,92.47,25.0,28.73,34.85,36.42,24.61,Whole Year,Banana
27.96,63.89,118.51,8.56,7.2,73.56,25.0,28.39,46.96,24.65,22.29,Whole Year,Papaya
26.62,73.06,186.81,8.38,6.96,96.42,22.58,31.52,31.0,37.48,28.8,Whole Year,Banana
23.84,64.43,106.93,8.22,6.47,72.4,21.95,25.56,45.04,29.4,16.18,Whole Year,Orange
27.09,68.53,201.33,10.21,6.88,77.41,25.0,32.5,30.95,36.55,23.69,Kharif,Rice
27.55,64.15,87.01,10.38,7.01,78.14,25.0,26.86,40.32,32.82,19.71,Whole Year,Pomegranate
29.71,68.5,145.36,11.67,6.87,91.27,25.0,28.76,50.69,20.55,20.48,Whole Year,Papaya
28.37,53.04,82.51,12.37,6.91,72.74,21.53,32.15,40.46,27.39,22.81,Whole Year,Pomegranate
30.53,51.31,49.26,11.09,6.92,76.47,11.79,14.95,64.39,20.66,15.35,Whole Year,Water Melon
24.03,62.32,90.44,6.08,6.36,39.35,16.95,28.04,44.15,27.81,15.71,Rabi,Beans
27.77,57.82,120.22,10.64,6.36,76.93,23.45,34.18,40.79,25.03,22.1,Kharif,Maize
24.75,58.7,90.51,9.21,6.54,70.3,18.27,30.35,45.32,24.33,19.53,Whole Year,Orange
21.34,59.47,112.2,5.59,6.32,41.62,14.37,28.45,43.64,27.91,18.49,Rabi,Beans
28.61,52.48,168.6,10.17,7.03,59.95,10.86,38.68,27.49,33.83,33.12,Kharif,Cotton
28.28,66.97,48.79,8.24,7.35,65.67,25.0,28.33,42.53,29.14,24.15,Whole Year,Pomegranate
31.16,59.89,64.48,9.15,6.72,36.56,11.88,31.48,42.13,26.39,19.05,Kharif,Black Gram Dal(Urd Dal)
20.26,56.87,99.08,6.08,6.57,35.21,14.98,23.11,47.26,29.63,18.72,Rabi,Beans
29.13,60.19,111.16,8.87,6.96,71.91,10.51,32.87,40.59,26.54,20.8,Kharif,Maize
28.97,55.06,84.28,11.13,6.89,62.94,25.0,32.72,36.85,30.43,21.62,Whole Year,Pomegranate
24.45,69.79,118.64,6.52,6.66,64.17,22.89,24.57,47.66,27.77,17.19,Whole Year,Orange
30.13,56.69,64.31,10.62,6.91,53.86,14.18,28.0,48.97,23.03,16.15,Whole Year,Grapes
26.91,53.83,132.66,8.82,6.61,74.34,14.82,34.31,37.72,27.97,18.79,Kharif,Maize
30.53,46.15,54.97,9.61,6.67,63.38,10.32,18.66,62.17,19.17,11.61,Whole Year,Water Melon
28.55,59.32,91.69,9.96,6.7,66.99,25.0,31.94,39.61,28.45,20.07,Whole Year,Mango
22.14,60.75,86.65,6.77,5.99,39.21,13.77,22.65,47.67,29.68,20.72,Rabi,Beans
25.94,74.27,178.97,11.24,6.57,82.6,25.0,27.58,32.6,39.82,26.27,Whole Year,Banana
29.36,59.98,119.92,11.65,6.71,66.82,18.48,32.96,42.93,24.11,18.4,Whole Year,Mango
23.09,62.42,128.5,8.31,6.84,77.06,18.56,34.39,43.36,22.25,19.44,Kharif,Maize
24.31,66.85,89.23,6.94,6.68,80.52,23.95,25.14,45.6,29.26,19.25,Whole Year,Orange
21.68,61.65,106.04,9.84,7.01,64.02,21.76,28.34,44.88,26.78,16.0,Whole Year,Orange
30.81,62.64,74.88,9.04,6.65,33.65,12.6,24.77,45.77,29.46,17.29,Kharif,Black Gram Dal(Urd Dal)
23.93,59.82,91.84,6.19,6.02,41.65,15.61,24.79,43.93,31.28,20.14,Rabi,Beans
25.49,63.43,137.25,6.27,7.08,64.4,14.45,37.11,31.24,31.65,31.32,Kharif,Cotton
27.17,62.52,79.64,6.93,6.88,35.9,10.29,30.15,41.28,28.57,19.52,Kharif,Black Gram Dal(Urd Dal)
27.52,59.89,96.27,8.04,6.76,69.41,24.69,33.23,42.64,24.13,22.54,Kharif,Maize
29.61,49.6,127.46,9.18,6.18,72.18,19.99,27.47,47.17,25.36,20.73,Whole Year,Mango
27.15,69.56,60.23,7.15,6.6,29.04,18.65,28.87,41.37,29.76,16.89,Kharif,Black Gram Dal(Urd Dal)
28.88,78.02,130.79,7.08,6.86,79.06,25.0,28.83,48.63,22.54,17.43,Whole Year,Papaya
23.88,63.68,116.05,10.48,6.52,78.93,15.04,25.99,51.8,22.21,18.25,Whole Year,Orange
26.46,58.09,118.78,7.29,6.52,69.74,17.34,34.01,41.54,24.45,17.7,Kharif,Maize
29.14,56.66,143.09,8.42,6.38,85.34,15.01,27.16,47.58,25.26,24.28,Whole Year,Mango
28.2,57.9,123.72,10.49,6.84,74.47,17.39,30.07,44.06,25.87,15.45,Kharif,Maize
21.98,54.54,89.77,9.65,6.63,72.76,15.88,25.21,46.27,28.52,15.4,Whole Year,Orange
28.64,49.36,54.9,9.46,6.68,45.35,10.32,19.83,60.66,19.51,12.46,Whole Year,Karbuja(Musk Melon)
24.21,55.58,63.76,9.73,7.03,55.39,22.59,24.89,50.02,25.09,19.07,Whole Year,Grapes
26.41,51.09,66.33,11.21,6.43,55.38,20.1,23.77,50.32,25.91,17.25,Whole Year,Grapes
30.06,60.56,118.03,9.28,6.54,61.52,16.14,28.71,44.39,26.9,21.94,Whole Year,Mango
25.88,58.97,83.38,8.2,7.12,33.05,11.81,32.97,39.85,27.18,17.73,Kharif,Black Gram Dal(Urd Dal)
18.31,57.94,70.82,6.47,6.32,46.36,15.04,22.65,46.31,31.04,17.92,Rabi,Beans
34.27,46.07,68.72,13.16,6.83,77.48,16.86,18.07,63.46,18.47,12.6,Whole Year,Water Melon
30.82,47.94,54.12,11.61,6.31,73.33,9.33,17.5,60.3,22.2,16.5,Whole Year,Karbuja(Musk Melon)
29.45,73.36,122.75,6.56,6.77,66.69,25.0,28.79,47.85,23.36,18.12,Whole Year,Papaya
29.66,60.61,76.84,8.73,6.92,36.05,10.5,28.91,44.98,26.11,19.94,Kharif,Black Gram Dal(Urd Dal)
27.57,55.48,86.79,8.28,6.34,40.41,11.2,24.64,43.48,31.88,19.32,Rabi,Beans
25.66,59.18,60.47,9.65,6.86,27.44,20.4,32.87,43.09,24.04,18.86,Kharif,Black Gram Dal(Urd Dal)
30.33,53.16,60.68,9.53,6.65,58.46,13.61,18.5,61.0,20.5,12.91,Whole Year,Water Melon
31.67,55.4,45.69,13.36,6.92,84.63,14.5,16.39,63.11,20.5,11.28,Whole Year,Karbuja(Musk Melon)
28.55,55.43,86.57,8.96,6.69,64.44,25.0,30.28,39.8,29.92,21.8,Whole Year,Pomegranate
27.03,70.77,154.27,8.29,7.0,101.31,25.0,30.94,33.63,35.43,24.13,Whole Year,Banana
29.36,64.09,107.28,10.59,6.88,77.67,15.4,33.6,43.6,22.8,25.35,Kharif,Maize
25.79,59.05,82.38,11.71,6.77,72.35,25.0,34.58,36.0,29.42,23.98,Whole Year,Pomegranate
28.89,76.02,160.48,8.01,6.95,78.03,25.0,29.92,44.37,25.71,18.41,Whole Year,Papaya
21.26,69.05,113.1,6.21,6.12,43.07,15.92,28.14,43.79,28.07,18.91,Rabi,Beans
23.97,76.75,154.3,9.61,6.4,70.29,21.79,31.78,34.08,34.14,21.73,Kharif,Rice
27.84,59.81,88.38,10.22,7.22,86.06,24.45,34.75,40.18,25.07,19.04,Whole Year,Pomegranate
26.33,54.76,106.79,11.91,6.61,60.22,25.0,36.63,40.31,23.06,24.12,Whole Year,Pomegranate
28.66,53.34,54.79,11.63,6.49,65.68,15.54,19.01,60.82,20.17,12.74,Whole Year,Karbuja(Musk Melon)
27.85,79.41,174.17,7.56,6.56,90.38,25.0,31.72,32.32,35.96,18.58,Kharif,Rice
30.32,79.85,129.37,13.8,6.95,78.62,17.84,25.95,47.66,26.39,18.9,Whole Year,Papaya
26.14,72.91,169.73,12.22,6.31,88.83,20.46,26.49,35.43,38.08,24.17,Kharif,Rice
21.51,58.61,117.29,5.49,6.33,41.38,15.06,26.51,44.75,28.74,18.26,Rabi,Beans
27.58,46.19,70.72,12.03,6.93,76.82,14.8,19.41,57.83,22.76,12.93,Whole Year,Water Melon
26.38,56.81,71.33,11.2,6.81,56.42,18.94,21.03,51.89,27.08,19.0,Whole Year,Grapes
22.41,59.94,78.39,8.18,6.26,36.55,12.56,24.68,43.23,32.09,19.05,Rabi,Beans
23.63,60.77,93.73,7.4,6.41,34.03,13.8,27.02,45.0,27.98,12.99,Rabi,Beans
21.29,59.75,109.75,9.19,6.65,64.28,14.56,34.1,38.07,27.83,23.99,Kharif,Maize
29.06,67.89,75.94,9.61,6.47,28.09,12.9,28.26,45.36,26.38,20.23,Kharif,Black Gram Dal(Urd Dal)
27.19,56.38,87.25,9.73,6.85,76.32,25.0,29.9,41.9,28.2,21.2,Whole Year,Pomegranate
27.33,82.88,200.32,7.93,6.69,91.69,23.21,29.04,36.06,34.9,21.83,Whole Year,Banana
28.68,72.69,168.69,10.55,6.69,79.4,24.73,27.15,37.52,35.33,24.39,Kharif,Rice
28.67,80.33,175.08,10.8,6.62,82.48,24.49,32.72,33.23,34.05,21.02,Kharif,Rice
26.34,60.48,75.16,8.95,7.01,69.98,25.0,29.48,41.58,28.94,26.9,Whole Year,Pomegranate
34.21,63.77,118.39,6.9,6.05,70.22,24.39,29.4,44.35,26.25,17.22,Whole Year,Mango
23.24,48.51,89.32,9.12,6.79,57.15,12.51,27.63,45.36,27.01,15.08,Whole Year,Grapes
28.24,50.08,55.11,11.16,6.91,75.47,14.73,19.35,61.39,19.26,12.17,Whole Year,Water Melon
28.6,80.13,182.56,7.84,6.84,84.09,25.0,33.61,31.0,35.39,22.24,Kharif,Rice
30.24,51.65,122.08,8.69,6.21,67.5,24.19,27.95,46.32,25.73,18.0,Whole Year,Mango
32.45,49.01,49.47,12.14,6.36,80.11,8.3,17.41,60.87,21.72,12.24,Whole Year,Karbuja(Musk Melon)
27.74,57.89,89.02,9.97,7.12,80.74,25.0,30.21,40.73,29.06,23.06,Whole Year,Pomegranate
18.34,56.33,87.48,7.75,6.21,38.41,14.99,29.82,42.7,27.48,16.63,Rabi,Beans
29.49,69.69,189.78,12.79,6.34,91.92,25.0,29.1,32.61,38.29,29.19,Whole Year,Banana
24.25,62.21,80.57,10.41,6.78,50.81,17.98,22.95,53.05,24.0,18.55,Whole Year,Grapes
19.83,58.97,92.56,9.5,6.66,38.58,14.28,24.44,48.54,27.02,16.01,Rabi,Beans
28.49,49.53,82.6,6.29,6.96,77.15,25.0,32.22,41.23,26.55,21.91,Whole Year,Pomegranate
29.79,45.2,55.53,11.54,6.81,90.01,17.23,22.08,57.12,20.8,14.1,Whole Year,Water Melon
30.34,63.97,68.47,7.0,6.77,36.03,13.04,30.45,44.54,25.01,19.94,Kharif,Black Gram Dal(Urd Dal)
29.14,56.41,61.07,10.81,7.55,72.45,25.0,35.53,37.36,27.11,21.41,Whole Year,Pomegranate
26.09,61.04,113.69,9.3,7.28,62.31,11.71,39.46,28.72,31.82,36.24,Kharif,Cotton
24.23,54.56,64.31,9.22,6.65,40.87,16.11,21.67,53.7,24.63,21.71,Whole Year,Grapes
29.83,78.53,174.79,10.11,7.04,85.28,25.0,31.88,32.38,35.74,25.3,Whole Year,Banana
30.28,65.71,121.74,6.42,6.24,75.55,16.58,36.89,37.19,25.92,18.48,Kharif,Maize
26.54,56.02,144.5,9.53,7.02,58.84,14.46,37.27,30.71,32.02,31.69,Kharif,Cotton
28.91,76.93,163.05,8.41,6.39,82.12,18.06,30.1,35.36,34.54,26.72,Kharif,Rice
28.43,68.05,67.75,6.76,7.11,32.74,16.5,30.12,42.43,27.45,18.87,Kharif,Black Gram Dal(Urd Dal)
29.43,64.02,75.6,7.05,6.54,36.27,13.54,28.33,45.94,25.73,17.91,Kharif,Black Gram Dal(Urd Dal)
25.45,47.53,69.79,8.53,6.99,58.81,15.98,23.74,47.05,29.21,16.96,Whole Year,Grapes
28.75,71.68,134.77,10.25,6.62,86.72,19.33,29.78,47.22,23.0,22.2,Whole Year,Papaya
25.85,59.97,140.18,6.9,7.4,57.01,14.79,39.94,30.86,29.2,26.75,Kharif,Cotton
32.14,44.99,63.07,11.72,7.2,81.5,11.02,17.34,61.39,21.27,15.45,Whole Year,Water Melon
26.31,60.22,157.81,8.41,7.05,72.78,13.68,37.39,29.19,33.42,32.21,Kharif,Cotton
30.36,54.98,115.08,6.84,6.3,72.69,11.54,31.52,45.94,22.54,20.32,Whole Year,Mango
32.37,70.51,157.63,7.9,6.64,82.34,19.88,25.99,49.17,24.84,21.48,Whole Year,Papaya
29.47,61.73,140.55,7.28,7.19,71.77,14.63,39.64,32.56,27.8,33.07,Kharif,Cotton
27.37,75.67,184.44,8.61,6.78,73.42,25.0,28.33,36.71,34.96,22.94,Whole Year,Banana
29.01,79.14,183.04,9.92,6.55,84.45,25.0,28.49,39.57,31.94,26.82,Whole Year,Banana
26.5,59.08,136.11,9.15,7.31,68.73,16.56,37.9,31.2,30.9,33.39,Kharif,Cotton
25.83,58.17,136.64,9.9,7.24,57.18,15.21,38.15,28.92,32.93,35.05,Kharif,Cotton
25.4,58.54,117.21,8.86,7.03,66.48,13.54,37.35,36.61,26.04,21.91,Kharif,Maize
30.36,56.49,81.37,8.04,6.73,36.12,15.33,29.78,42.75,27.47,18.55,Kharif,Black Gram Dal(Urd Dal)
32.08,46.42,49.01,10.01,6.65,85.29,10.5,20.92,57.17,21.91,13.05,Whole Year,Water Melon
27.95,55.24,105.19,9.93,6.93,64.15,25.0,31.0,42.34,26.66,23.64,Whole Year,Pomegranate
18.43,63.68,84.47,10.98,6.05,36.74,17.26,26.47,46.43,27.1,15.37,Rabi,Beans
27.55,73.13,138.14,5.31,6.65,75.4,25.0,27.05,43.78,29.17,21.09,Whole Year,Papaya
27.49,63.69,174.44,9.14,7.07,68.62,12.84,37.69,29.31,33.0,31.09,Kharif,Cotton
35.13,53.25,104.97,9.04,6.59,61.45,15.61,29.39,43.74,26.87,21.3,Whole Year,Mango
27.44,57.23,109.41,9.89,7.06,60.03,20.86,33.14,45.31,21.55,19.24,Kharif,Maize
30.07,75.81,210.74,8.01,6.86,79.46,22.01,28.17,39.03,32.8,24.5,Whole Year,Banana
27.56,64.39,137.69,6.52,6.94,68.64,14.14,39.25,29.85,30.9,31.48,Kharif,Cotton
26.49,79.04,163.77,9.69,6.3,83.58,25.0,28.98,40.64,30.38,22.52,Kharif,Rice
28.23,54.2,51.82,8.48,6.62,53.2,17.73,27.75,49.05,23.2,16.29,Whole Year,Grapes
27.44,64.88,75.02,11.29,7.08,78.95,25.0,34.88,38.16,26.96,17.83,Whole Year,Pomegranate
29.29,55.42,122.32,8.24,6.6,70.49,13.55,29.12,43.0,27.88,27.13,Whole Year,Mango
28.99,63.77,169.39,9.26,6.85,54.34,14.74,39.41,29.17,31.42,32.32,Kharif,Cotton
25.57,67.5,184.49,10.07,6.41,89.35,25.0,28.66,33.66,37.68,22.55,Kharif,Rice
32.44,46.93,63.56,11.84,6.6,83.13,14.58,17.54,64.09,18.37,14.22,Whole Year,Water Melon
28.85,74.58,156.74,8.53,6.7,78.29,19.96,29.88,47.91,22.21,21.62,Whole Year,Papaya
25.19,55.86,80.05,13.91,6.75,34.96,13.66,22.17,52.3,25.53,12.94,Whole Year,Grapes
21.09,70.31,96.37,10.99,6.5,73.31,22.31,25.52,47.53,26.95,19.75,Whole Year,Orange
29.59,72.4,156.81,7.23,6.6,76.52,25.0,29.31,33.03,37.66,25.12,Whole Year,Banana
26.9,57.7,99.98,8.88,6.25,77.75,18.81,35.43,37.34,27.23,18.96,Kharif,Maize
29.8,60.38,98.58,10.36,6.77,77.02,25.0,31.63,39.61,28.76,22.37,Whole Year,Pomegranate
30.86,58.63,118.81,7.49,6.4,89.42,20.44,32.37,42.09,25.54,16.75,Whole Year,Mango
31.78,43.94,66.39,11.42,6.42,62.82,13.27,18.51,62.71,18.78,9.99,Whole Year,Karbuja(Musk Melon)
24.84,49.93,64.77,12.26,6.62,53.67,15.42,27.34,45.84,26.82,16.76,Whole Year,Grapes
26.71,67.87,219.22,10.69,6.95,94.91,25.0,25.74,38.69,35.57,25.86,Whole Year,Banana
26.51,61.11,68.6,8.48,7.14,69.12,25.0,31.84,40.39,27.77,21.39,Whole Year,Pomegranate
26.09,72.7,162.09,9.88,6.4,91.52,21.55,30.81,32.11,37.08,23.25,Kharif,Rice
26.8,75.46,176.41,9.39,6.97,81.87,25.0,26.69,36.79,36.52,29.0,Whole Year,Banana
28.96,63.59,158.73,10.62,7.28,60.67,11.3,40.37,28.92,30.71,34.35,Kharif,Cotton
29.06,61.85,151.13,6.73,7.23,63.05,16.39,38.86,28.32,32.82,31.55,Kharif,Cotton
29.58,70.3,131.03,7.52,6.8,81.86,19.04,26.02,48.62,25.36,18.91,Whole Year,Papaya
26.82,61.99,108.9,9.01,6.73,90.29,16.46,33.14,42.46,24.4,17.05,Kharif,Maize
26.33,78.02,199.51,8.01,6.36,104.82,21.8,32.19,32.81,35.0,24.73,Whole Year,Banana
29.77,45.82,43.28,9.17,6.07,71.41,13.73,20.24,60.23,19.53,13.43,Whole Year,Karbuja(Musk Melon)
26.67,74.1,180.5,5.45,6.66,87.22,24.14,26.97,33.88,39.15,23.0,Kharif,Rice
31.21,51.43,99.51,9.75,6.43,73.44,16.51,27.56,43.49,28.95,20.88,Whole Year,Mango
22.51,64.11,101.62,6.98,6.04,42.41,11.58,23.97,45.17,30.86,14.24,Rabi,Beans
30.89,46.78,62.99,9.14,6.46,71.13,14.24,20.14,60.79,19.07,12.58,Whole Year,Karbuja(Musk Melon)
28.21,48.08,101.41,5.74,6.55,79.81,20.97,31.36,43.26,25.38,23.73,Whole Year,Mango
30.96,46.23,56.34,10.63,6.39,75.73,10.25,17.58,61.44,20.98,13.51,Whole Year,Karbuja(Musk Melon)
25.48,59.19,171.08,7.07,7.43,73.95,13.64,37.57,28.12,34.31,30.35,Kharif,Cotton
30.06,52.32,154.19,9.57,7.13,60.27,10.8,37.96,31.01,31.03,34.51,Kharif,Cotton
19.2,57.73,109.22,9.54,6.45,40.56,11.97,26.22,41.72,32.06,19.14,Rabi,Beans
29.62,49.97,62.58,11.61,6.03,83.71,15.7,22.12,59.5,18.38,9.96,Whole Year,Water Melon
36.4,54.34,68.41,11.93,6.7,61.73,13.18,16.92,60.24,22.84,16.31,Whole Year,Water Melon
32.52,48.97,57.08,9.19,6.73,78.1,20.5,19.93,61.76,18.31,17.72,Whole Year,Karbuja(Musk Melon)
29.45,53.45,107.64,6.76,6.5,69.2,18.17,29.13,44.83,26.04,22.05,Whole Year,Mango
30.14,49.46,63.8,11.66,6.57,70.32,20.1,18.62,61.83,19.55,13.89,Whole Year,Water Melon
26.74,73.76,203.64,11.07,6.52,58.83,25.0,27.68,36.91,35.41,20.74,Kharif,Rice
26.03,77.99,200.15,8.66,6.46,84.25,25.0,27.28,43.33,29.39,22.81,Kharif,Rice
27.81,73.63,162.04,12.13,6.75,73.57,23.96,30.3,38.69,31.01,24.6,Kharif,Rice
32.26,71.98,165.99,9.64,6.44,77.84,25.0,28.66,45.56,25.78,22.58,Whole Year,Papaya
26.56,65.82,69.98,11.94,6.76,71.52,19.59,30.38,43.44,26.18,18.61,Whole Year,Orange
27.29,75.12,122.02,7.62,6.72,61.92,17.47,25.36,51.56,23.08,19.68,Whole Year,Papaya
27.96,45.98,48.36,11.66,6.48,57.44,6.6,20.25,59.87,19.88,13.82,Whole Year,Karbuja(Musk Melon)
31.69,55.19,52.51,6.12,6.83,66.07,9.1,20.73,61.66,17.61,11.34,Whole Year,Karbuja(Musk Melon)
24.65,67.36,111.14,6.41,6.84,77.35,19.85,29.44,46.9,23.66,17.46,Whole Year,Orange
28.66,72.63,105.81,7.36,6.54,71.53,19.52,28.63,47.07,24.3,21.12,Whole Year,Papaya
24.07,56.48,53.07,8.09,6.97,58.74,12.47,25.88,46.08,28.04,17.9,Whole Year,Grapes
32.09,70.29,83.9,9.59,6.84,26.14,10.4,33.57,41.48,24.95,14.85,Kharif,Black Gram Dal(Urd Dal)
25.68,64.29,113.4,9.82,6.79,81.62,18.14,29.03,41.92,29.05,24.64,Kharif,Maize
24.98,66.95,120.27,10.44,6.74,69.76,21.89,26.56,48.91,24.53,18.8,Whole Year,Orange
28.51,60.6,138.8,7.92,6.89,77.25,13.07,36.47,40.1,23.43,23.89,Kharif,Maize
28.01,76.9,203.49,9.37,6.68,85.75,24.25,29.56,34.29,36.15,28.64,Whole Year,Banana
23.91,61.3,68.22,9.67,6.68,60.72,16.63,22.2,52.24,25.56,11.17,Whole Year,Grapes
28.29,56.51,67.88,10.08,7.2,58.76,13.27,26.26,48.8,24.94,15.76,Whole Year,Grapes
32.18,48.55,50.28,12.1,6.62,57.0,12.31,17.88,63.67,18.45,11.63,Whole Year,Karbuja(Musk Melon)
27.97,77.23,172.14,7.62,6.63,66.01,22.84,30.67,30.99,38.34,20.32,Kharif,Rice
20.41,55.92,82.15,8.87,6.46,49.71,15.1,23.77,44.41,31.82,18.38,Rabi,Beans
20.94,53.29,72.16,12.04,6.65,51.24,12.41,21.41,51.09,27.5,17.62,Whole Year,Grapes
31.35,46.28,53.55,12.74,6.75,75.24,13.97,18.73,60.68,20.59,11.46,Whole Year,Water Melon
28.35,77.37,168.11,10.75,6.9,74.14,25.0,29.01,33.48,37.51,19.44,Kharif,Rice
30.75,44.53,56.72,10.34,6.45,80.68,15.62,20.82,59.61,19.57,13.2,Whole Year,Karbuja(Musk Melon)
28.17,70.52,151.67,7.75,6.28,84.2,13.93,30.75,44.72,24.53,19.58,Whole Year,Papaya
29.15,65.53,53.01,7.72,6.53,30.81,14.9,28.13,42.39,29.48,17.58,Kharif,Black Gram Dal(Urd Dal)
28.44,73.13,180.57,8.58,6.59,94.76,18.53,29.46,33.48,37.06,22.74,Kharif,Rice
26.42,73.14,190.88,9.58,6.52,86.91,25.0,28.55,35.47,35.98,23.52,Kharif,Rice
27.9,52.67,53.98,9.47,6.66,69.86,10.56,19.36,62.06,18.58,12.28,Whole Year,Karbuja(Musk Melon)
25.77,71.57,177.72,8.01,6.37,75.31,25.0,27.03,38.69,34.28,24.6,Whole Year,Banana
34.36,51.84,58.09,13.13,6.9,73.35,10.36,18.74,59.76,21.5,15.85,Whole Year,Water Melon
21.22,61.76,84.82,9.26,6.24,45.72,18.59,23.51,48.52,27.97,15.3,Rabi,Beans
28.63,77.74,157.34,8.61,6.63,91.66,24.89,29.0,32.45,38.55,23.96,Whole Year,Banana
31.85,45.59,61.35,12.07,6.57,69.13,15.91,14.17,67.28,18.55,15.45,Whole Year,Water Melon
32.8,55.6,81.98,9.33,6.47,77.26,13.91,18.4,62.79,18.81,13.89,Whole Year,Water Melon
26.61,63.27,113.64,8.7,6.5,72.49,19.18,32.12,40.64,27.24,17.78,Kharif,Maize
32.02,43.23,57.39,13.95,6.59,79.11,16.96,17.09,61.47,21.44,14.59,Whole Year,Water Melon
27.71,56.95,89.72,8.31,6.97,25.64,12.94,28.03,44.01,27.96,16.85,Kharif,Black Gram Dal(Urd Dal)
28.7,70.48,151.35,8.23,6.31,101.33,22.01,29.37,34.0,36.63,24.87,Whole Year,Banana
30.91,76.05,159.88,12.16,6.96,86.51,20.27,30.38,34.28,35.34,19.86,Kharif,Rice
28.7,72.91,178.0,7.31,6.84,77.16,25.0,32.2,31.75,36.05,30.15,Whole Year,Banana
25.11,65.08,106.91,7.56,6.66,80.04,21.08,29.96,43.24,26.8,16.27,Whole Year,Orange
28.75,65.62,83.06,10.0,6.64,28.19,13.85,31.24,42.32,26.44,20.7,Kharif,Black Gram Dal(Urd Dal)
27.79,65.49,136.13,8.43,6.8,64.98,22.95,29.13,43.38,27.49,16.81,Whole Year,Papaya
27.85,65.43,126.8,10.99,6.85,72.48,8.74,33.2,38.79,28.01,19.3,Kharif,Maize
23.04,65.29,107.79,9.94,6.79,76.64,18.74,29.03,46.87,24.1,16.2,Whole Year,Orange
34.37,49.2,50.85,12.9,6.76,70.76,14.07,18.99,59.3,21.71,13.39,Whole Year,Water Melon
30.44,66.63,142.96,6.93,6.69,84.75,21.7,19.9,51.03,29.07,19.75,Whole Year,Papaya
21.46,58.05,105.24,5.76,6.1,42.68,18.9,23.39,44.66,31.95,19.26,Rabi,Beans
30.48,59.32,58.97,8.55,6.8,37.69,10.65,30.36,39.45,30.19,18.03,Kharif,Black Gram Dal(Urd Dal)
27.1,64.81,80.19,12.21,6.56,35.31,9.76,29.45,44.69,25.86,18.76,Kharif,Black Gram Dal(Urd Dal)
22.31,66.79,126.59,7.91,6.75,79.02,17.13,28.75,42.95,28.3,15.59,Whole Year,Orange
23.81,61.51,107.84,9.64,6.68,69.92,22.0,32.45,43.37,24.18,20.33,Whole Year,Orange
